t_rel,model_1_arrivals,model_1_running,model_1_queue,model_1_tokens,model_1_token_usage,model_1_gen_tps,model_1_prefill_tok,model_4_arrivals,model_4_running,model_4_queue,model_4_tokens,model_4_token_usage,model_4_gen_tps,model_4_prefill_tok,model_5_arrivals,model_5_running,model_5_queue,model_5_tokens,model_5_token_usage,model_5_gen_tps,model_5_prefill_tok,gpu0_sched_qlen,gpu0_mem_mib,gpu0_util,gpu1_sched_qlen,gpu1_mem_mib,gpu1_util,ctrl_actions
291.0,3.0,13.0,0.0,0.0,0.05,347.04,686.0,2.0,8.0,0.0,0.0,0.04,255.59,110.0,3.0,5.0,0.0,0.0,0.04,231.0,1281.0,0,37701.0,99.0,0,20407.0,90.0,
292.0,,13.0,0.0,9564.0,0.05,383.9,,2.0,10.0,0.0,0.0,0.05,274.29,131.0,1.0,6.0,0.0,8730.0,0.04,454.06,327.0,0,,,0,,,
293.0,1.0,12.0,0.0,9624.0,0.05,425.86,150.0,,10.0,0.0,9218.0,0.05,308.84,,1.0,5.0,0.0,8762.0,0.04,366.54,311.0,0,,,0,,,
294.0,1.0,12.0,0.0,0.0,0.05,,98.0,4.0,12.0,0.0,0.0,0.05,,1408.0,,5.0,0.0,8962.0,0.04,307.76,,0,37701.0,99.0,0,20407.0,89.0,
295.0,2.0,9.0,0.0,0.0,0.04,349.47,1062.0,2.0,14.0,0.0,0.0,0.05,286.35,391.0,,4.0,0.0,8214.0,0.04,278.94,,0,,,0,,,
296.0,2.0,10.0,0.0,0.0,0.04,317.01,819.0,2.0,10.0,0.0,0.0,0.04,377.08,524.0,1.0,5.0,0.0,8603.0,0.04,288.65,35.0,0,38015.0,99.0,0,20407.0,89.0,
297.0,3.0,11.0,0.0,8347.0,0.04,310.92,148.0,1.0,11.0,0.0,9049.0,0.04,317.6,7.0,2.0,5.0,0.0,7089.0,0.03,386.82,127.0,0,,,0,,,
298.0,1.0,9.0,0.0,0.0,0.04,,236.0,,,,,,,,4.0,8.0,0.0,7236.0,0.04,304.9,521.0,0,38015.0,99.0,0,20407.0,88.0,
299.0,,9.0,0.0,8211.0,0.04,308.73,,2.0,10.0,0.0,0.0,0.05,329.86,1087.0,2.0,5.0,0.0,0.0,0.03,347.52,900.0,0,,,0,,,
300.0,2.0,8.0,0.0,0.0,0.04,259.48,331.0,4.0,12.0,0.0,0.0,0.05,303.45,1076.0,,4.0,0.0,6780.0,0.03,300.65,,0,38015.0,100.0,0,20407.0,88.0,
301.0,1.0,9.0,0.0,8273.0,0.04,265.63,249.0,1.0,12.0,0.0,11178.0,0.05,316.32,621.0,2.0,2.0,0.0,0.0,0.03,305.29,131.0,0,,,0,,,
302.0,2.0,7.0,0.0,0.0,0.04,,47.0,1.0,12.0,0.0,0.0,0.06,,228.0,2.0,4.0,0.0,7802.0,0.04,284.35,235.0,0,38143.0,99.0,0,20407.0,87.0,
303.0,,7.0,0.0,7564.0,0.04,231.68,,2.0,10.0,0.0,0.0,0.06,362.86,756.0,5.0,7.0,0.0,0.0,0.04,337.86,1821.0,0,,,0,,,
304.0,1.0,4.0,0.0,0.0,0.04,238.09,23.0,1.0,12.0,0.0,12182.0,0.06,298.3,431.0,1.0,6.0,0.0,0.0,0.04,469.22,724.0,0,38143.0,79.0,0,20407.0,83.0,
305.0,2.0,7.0,0.0,8701.0,0.04,154.82,768.0,,8.0,0.0,9962.0,0.05,314.44,,2.0,8.0,0.0,0.0,0.04,488.39,22.0,0,,,0,,,
306.0,2.0,7.0,0.0,0.0,0.04,206.54,84.0,,6.0,0.0,8021.0,0.04,218.21,,,8.0,0.0,8552.0,0.04,539.91,,0,38143.0,68.0,0,20407.0,62.0,
307.0,2.0,9.0,0.0,0.0,0.04,,298.0,2.0,5.0,0.0,0.0,0.04,,507.0,2.0,8.0,0.0,0.0,0.04,518.13,542.0,0,,,0,,,
308.0,1.0,10.0,0.0,0.0,0.05,252.98,204.0,1.0,6.0,0.0,0.0,0.04,184.05,140.0,,4.0,0.0,7739.0,0.04,480.9,,0,38143.0,100.0,0,20535.0,89.0,
309.0,2.0,10.0,0.0,0.0,0.05,326.25,58.0,1.0,5.0,0.0,0.0,0.03,197.09,347.0,,3.0,0.0,7771.0,0.04,239.47,,0,,,0,,,
310.0,,10.0,0.0,10724.0,0.05,359.28,,,6.0,0.0,7523.0,0.04,192.21,,1.0,2.0,0.0,7004.0,0.03,150.14,723.0,0,,,0,,,
311.0,3.0,12.0,0.0,10467.0,0.05,330.58,556.0,,4.0,0.0,6657.0,0.03,171.44,,1.0,3.0,0.0,7111.0,0.03,149.79,10.0,0,38143.0,99.0,0,20535.0,88.0,
312.0,4.0,13.0,0.0,0.0,0.05,,1357.0,,,,,,,,,3.0,0.0,7351.0,0.04,197.95,,,,,0,,,
313.0,2.0,12.0,0.0,0.0,0.05,311.59,45.0,1.0,2.0,0.0,0.0,0.03,113.71,22.0,1.0,2.0,0.0,6262.0,0.03,177.49,226.0,0,38143.0,99.0,0,20535.0,89.0,
314.0,1.0,10.0,0.0,10092.0,0.05,333.21,274.0,1.0,4.0,0.0,6439.0,0.03,82.29,13.0,,2.0,0.0,6342.0,0.03,141.44,,0,,,0,,,
315.0,1.0,9.0,0.0,0.0,0.05,,8.0,1.0,5.0,0.0,7097.0,0.03,122.35,480.0,2.0,3.0,0.0,0.0,0.03,133.58,67.0,0,38143.0,89.0,0,20535.0,84.0,
316.0,2.0,11.0,0.0,0.0,0.05,243.08,783.0,1.0,4.0,0.0,0.0,0.06,,866.0,2.0,5.0,0.0,7122.0,0.03,239.47,677.0,0,,,0,,,
317.0,,8.0,0.0,9265.0,0.05,292.54,,2.0,6.0,0.0,0.0,0.06,128.49,467.0,3.0,6.0,0.0,7026.0,0.03,286.39,376.0,0,38143.0,69.0,0,20535.0,78.0,
318.0,1.0,7.0,0.0,0.0,0.04,,86.0,2.0,6.0,0.0,0.0,0.06,187.35,656.0,1.0,7.0,0.0,7533.0,0.04,463.42,7.0,0,,,0,,,
319.0,,7.0,0.0,9090.0,0.04,237.45,,1.0,6.0,0.0,0.0,0.05,,252.0,3.0,10.0,0.0,8646.0,0.04,470.81,798.0,0,38143.0,87.0,0,20535.0,80.0,
320.0,2.0,8.0,0.0,0.0,0.05,226.8,316.0,1.0,6.0,0.0,0.0,0.05,213.5,738.0,1.0,8.0,0.0,8237.0,0.04,586.98,30.0,0,,,0,,,
321.0,,7.0,0.0,9650.0,0.05,247.77,,1.0,7.0,0.0,11909.0,0.06,177.92,768.0,3.0,8.0,0.0,0.0,0.04,578.67,572.0,0,38143.0,81.0,0,20535.0,88.0,
322.0,2.0,8.0,0.0,9872.0,0.05,213.99,122.0,,5.0,0.0,10337.0,0.05,178.47,,1.0,7.0,0.0,0.0,0.04,522.6,17.0,0,,,,,,
323.0,,,,,,,,3.0,5.0,0.0,0.0,0.05,,263.0,1.0,8.0,0.0,8722.0,0.04,516.61,421.0,0,38143.0,99.0,0,20535.0,90.0,
324.0,4.0,6.0,0.0,0.0,0.04,222.62,1481.0,1.0,5.0,0.0,0.0,0.05,141.43,774.0,2.0,9.0,0.0,9104.0,0.04,540.1,141.0,0,,,0,,,
325.0,4.0,10.0,0.0,10016.0,0.05,169.43,2182.0,1.0,5.0,0.0,0.0,0.05,154.54,15.0,1.0,5.0,0.0,7726.0,0.04,342.06,16.0,0,,,0,,,
326.0,2.0,8.0,0.0,0.0,0.04,,561.0,2.0,6.0,0.0,0.0,0.05,180.69,567.0,,5.0,0.0,8126.0,0.04,369.83,,0,38221.0,99.0,0,20535.0,89.0,
327.0,1.0,9.0,0.0,0.0,0.05,268.46,408.0,3.0,6.0,0.0,0.0,0.05,,256.0,1.0,5.0,0.0,8326.0,0.04,333.98,599.0,0,,,0,,,
328.0,2.0,9.0,0.0,0.0,0.05,274.6,1214.0,1.0,7.0,0.0,0.0,0.05,202.29,5.0,,4.0,0.0,8358.0,0.04,240.99,,0,38221.0,100.0,0,20535.0,88.0,
329.0,1.0,10.0,0.0,9539.0,0.05,254.43,18.0,2.0,10.0,0.0,10180.0,0.05,226.41,83.0,1.0,4.0,0.0,0.0,0.04,212.42,139.0,0,,,0,,,
330.0,,,,,,,,2.0,10.0,0.0,10382.0,0.05,275.34,306.0,2.0,3.0,0.0,0.0,0.04,164.69,845.0,0,38221.0,67.0,0,20535.0,70.0,
331.0,,9.0,0.0,9743.0,0.05,294.39,,5.0,13.0,0.0,0.0,0.05,,724.0,2.0,4.0,0.0,7397.0,0.04,409.11,384.0,0,,,0,,,
332.0,1.0,5.0,0.0,0.0,0.04,244.41,707.0,2.0,13.0,0.0,0.0,0.05,331.22,63.0,,3.0,0.0,7239.0,0.04,253.89,,0,38221.0,98.0,0,20535.0,87.0,
333.0,1.0,5.0,0.0,0.0,0.04,178.77,132.0,2.0,12.0,0.0,10353.0,0.05,408.92,932.0,1.0,3.0,0.0,7657.0,0.04,222.7,355.0,0,,,0,,,
334.0,1.0,7.0,0.0,9456.0,0.05,191.79,31.0,,,,,,,,2.0,4.0,0.0,0.0,0.04,200.35,263.0,0,38221.0,99.0,0,20535.0,87.0,
335.0,2.0,7.0,0.0,0.0,0.04,,235.0,2.0,11.0,0.0,0.0,0.05,396.79,1099.0,1.0,4.0,0.0,7928.0,0.04,268.41,51.0,0,,,0,,,
336.0,,8.0,0.0,8731.0,0.04,229.48,,1.0,12.0,0.0,11212.0,0.05,309.77,37.0,1.0,4.0,0.0,0.0,0.04,260.49,465.0,0,38221.0,90.0,0,20535.0,53.0,
337.0,1.0,7.0,0.0,8878.0,0.04,220.83,6.0,2.0,11.0,0.0,0.0,0.05,373.28,103.0,,3.0,0.0,7469.0,0.04,274.12,,0,,,0,,,
338.0,3.0,10.0,0.0,9254.0,0.05,231.25,68.0,2.0,11.0,0.0,0.0,0.05,,583.0,,2.0,0.0,7433.0,0.04,185.99,,0,38221.0,82.0,0,20535.0,56.0,
339.0,1.0,10.0,0.0,0.0,0.05,,233.0,,12.0,0.0,11575.0,0.06,298.85,,2.0,1.0,0.0,0.0,0.04,117.2,1197.0,0,,,0,,,
340.0,1.0,8.0,0.0,0.0,0.04,304.16,9.0,4.0,12.0,0.0,0.0,0.05,361.71,346.0,1.0,1.0,0.0,0.0,0.04,81.77,14.0,0,38221.0,98.0,0,20535.0,61.0,
341.0,1.0,9.0,0.0,0.0,0.05,290.59,400.0,,14.0,0.0,11726.0,0.06,384.61,,1.0,1.0,0.0,0.0,0.05,76.95,215.0,0,,,0,,,
342.0,,9.0,0.0,9582.0,0.05,297.32,,1.0,8.0,0.0,0.0,0.05,379.3,770.0,,1.0,0.0,9385.0,0.05,114.92,,0,,,0,,,
343.0,3.0,11.0,0.0,0.0,0.05,,1299.0,2.0,8.0,0.0,0.0,0.05,,1327.0,,1.0,0.0,9425.0,0.05,61.13,,0,38221.0,99.0,0,20535.0,68.0,
344.0,3.0,13.0,0.0,0.0,0.05,269.38,991.0,1.0,8.0,0.0,9258.0,0.05,220.91,5.0,,,,,,,,0,,,0,,,
345.0,3.0,16.0,0.0,0.0,0.06,343.73,916.0,,7.0,0.0,9523.0,0.05,249.11,,1.0,1.0,0.0,9258.0,0.05,17.45,12.0,0,38349.0,99.0,0,20535.0,0.0,
346.0,1.0,14.0,0.0,11763.0,0.06,412.45,330.0,2.0,9.0,0.0,10178.0,0.05,231.11,363.0,1.0,2.0,0.0,9831.0,0.05,122.34,456.0,0,,,0,,,
347.0,2.0,13.0,0.0,0.0,0.05,,84.0,,,,,,,,2.0,3.0,0.0,0.0,0.05,192.2,652.0,0,38349.0,99.0,0,20535.0,87.0,
348.0,1.0,13.0,0.0,0.0,0.05,409.19,36.0,1.0,4.0,0.0,0.0,0.04,224.81,225.0,1.0,4.0,0.0,9211.0,0.04,302.59,10.0,0,,,0,,,
349.0,2.0,13.0,0.0,0.0,0.05,413.38,405.0,,5.0,0.0,9201.0,0.04,162.88,,1.0,4.0,0.0,9371.0,0.05,262.31,66.0,0,38349.0,99.0,0,20535.0,87.0,
350.0,,13.0,0.0,10243.0,0.05,425.87,,,4.0,0.0,9119.0,0.04,139.85,,2.0,3.0,0.0,0.0,0.04,211.72,869.0,0,,,0,,,
351.0,,,,,,,,1.0,4.0,0.0,0.0,0.05,129.57,14.0,,2.0,0.0,9291.0,0.05,197.45,,0,38349.0,70.0,0,20535.0,85.0,
352.0,1.0,11.0,0.0,0.0,0.05,378.43,621.0,3.0,2.0,0.0,0.0,0.04,,833.0,2.0,2.0,0.0,9246.0,0.05,43.09,20.0,0,,,0,,,
353.0,3.0,11.0,0.0,0.0,0.05,327.65,394.0,2.0,4.0,0.0,0.0,0.04,107.76,30.0,3.0,5.0,0.0,9717.0,0.05,178.16,353.0,0,38349.0,72.0,0,20535.0,80.0,
354.0,,9.0,0.0,9260.0,0.05,325.42,,1.0,4.0,0.0,0.0,0.04,131.97,608.0,,3.0,0.0,9624.0,0.05,243.74,,0,,,0,,,
355.0,1.0,8.0,0.0,0.0,0.04,,9.0,,4.0,0.0,8325.0,0.04,129.97,,,3.0,0.0,9744.0,0.05,222.51,,0,38349.0,70.0,0,20535.0,84.0,
356.0,1.0,9.0,0.0,0.0,0.04,264.71,798.0,2.0,4.0,0.0,0.0,0.05,,971.0,2.0,4.0,0.0,10205.0,0.05,206.22,411.0,0,,,0,,,
357.0,1.0,8.0,0.0,0.0,0.05,277.56,25.0,1.0,2.0,0.0,0.0,0.05,127.94,14.0,3.0,4.0,0.0,0.0,0.04,241.38,587.0,0,38349.0,99.0,0,20535.0,88.0,
358.0,1.0,9.0,0.0,0.0,0.05,280.83,17.0,1.0,4.0,0.0,10147.0,0.05,85.61,185.0,3.0,5.0,0.0,0.0,0.05,274.81,1152.0,0,,,0,,,
359.0,1.0,11.0,0.0,10168.0,0.05,330.36,444.0,1.0,4.0,0.0,0.0,0.05,138.84,404.0,2.0,6.0,0.0,9541.0,0.05,426.93,297.0,0,,,0,,,
360.0,,,,,,,,4.0,8.0,0.0,0.0,0.06,176.54,1090.0,1.0,4.0,0.0,0.0,0.05,311.54,768.0,0,38349.0,99.0,0,20535.0,88.0,
361.0,,8.0,0.0,9138.0,0.04,287.22,,1.0,9.0,0.0,0.0,0.06,,46.0,3.0,5.0,0.0,0.0,0.04,272.34,1297.0,0,,,0,,,
362.0,1.0,6.0,0.0,0.0,0.04,257.0,686.0,,9.0,0.0,11004.0,0.05,295.03,,,2.0,0.0,7281.0,0.04,181.82,,0,38349.0,99.0,0,20535.0,89.0,
363.0,,5.0,0.0,9132.0,0.04,196.08,,3.0,8.0,0.0,0.0,0.05,281.76,1202.0,2.0,4.0,0.0,7857.0,0.04,222.97,443.0,0,,,0,,,
364.0,,4.0,0.0,8589.0,0.04,141.84,,3.0,10.0,0.0,0.0,0.06,,182.0,3.0,6.0,0.0,8160.0,0.04,237.55,434.0,0,38349.0,99.0,0,20535.0,88.0,
365.0,,3.0,0.0,8415.0,0.04,112.11,,2.0,12.0,0.0,0.0,0.06,243.09,69.0,,6.0,0.0,8400.0,0.04,448.49,,0,,,0,,,
366.0,2.0,4.0,0.0,0.0,0.04,,635.0,3.0,12.0,0.0,0.0,0.06,379.42,109.0,1.0,7.0,0.0,8929.0,0.04,466.61,18.0,0,38349.0,99.0,0,20535.0,90.0,
367.0,1.0,4.0,0.0,0.0,0.04,131.34,15.0,2.0,14.0,0.0,11391.0,0.06,368.03,514.0,3.0,8.0,0.0,9846.0,0.05,532.76,1045.0,0,,,0,,,
368.0,2.0,4.0,0.0,0.0,0.04,158.93,327.0,2.0,14.0,0.0,11684.0,0.06,454.19,359.0,2.0,5.0,0.0,0.0,0.04,407.94,289.0,0,38349.0,99.0,0,20535.0,87.0,
369.0,1.0,3.0,0.0,9676.0,0.05,131.43,159.0,1.0,13.0,0.0,0.0,0.06,,566.0,4.0,7.0,0.0,0.0,0.05,312.51,1100.0,0,,,0,,,
370.0,2.0,4.0,0.0,0.0,0.05,,538.0,2.0,13.0,0.0,0.0,0.06,430.25,474.0,3.0,5.0,0.0,0.0,0.04,346.54,618.0,0,38349.0,99.0,0,20535.0,86.0,
371.0,1.0,6.0,0.0,10566.0,0.05,95.26,225.0,3.0,15.0,0.0,0.0,0.06,402.5,831.0,1.0,2.0,0.0,0.0,0.04,256.1,477.0,0,,,0,,,
372.0,,3.0,0.0,9952.0,0.05,149.78,,6.0,20.0,0.0,0.0,0.06,,812.0,,2.0,0.0,7308.0,0.04,131.22,,0,38349.0,92.0,0,20535.0,88.0,
373.0,,3.0,0.0,10072.0,0.05,101.88,,4.0,21.0,0.0,0.0,0.06,398.13,738.0,4.0,5.0,0.0,0.0,0.04,191.27,2272.0,0,,,0,,,
374.0,1.0,3.0,0.0,0.0,0.05,104.28,401.0,2.0,17.0,0.0,11473.0,0.06,501.21,180.0,4.0,7.0,0.0,8779.0,0.04,383.17,415.0,0,38349.0,85.0,0,20589.0,54.0,
375.0,1.0,4.0,0.0,0.0,0.05,,126.0,4.0,16.0,0.0,0.0,0.05,,376.0,1.0,5.0,0.0,0.0,0.04,396.55,48.0,0,,,0,,,
376.0,,5.0,0.0,10903.0,0.05,127.84,,4.0,20.0,0.0,0.0,0.06,455.73,218.0,,6.0,0.0,9125.0,0.04,441.71,,0,,,0,,,
377.0,2.0,4.0,0.0,0.0,0.05,142.46,842.0,3.0,21.0,0.0,11208.0,0.05,543.37,659.0,1.0,5.0,0.0,8421.0,0.04,445.37,27.0,0,38349.0,99.0,0,20589.0,61.0,
378.0,2.0,5.0,0.0,0.0,0.05,142.54,314.0,3.0,20.0,0.0,0.0,0.06,,659.0,3.0,6.0,0.0,0.0,0.05,329.03,1231.0,0,,,0,,,
379.0,1.0,4.0,0.0,10592.0,0.05,157.33,18.0,3.0,20.0,0.0,0.0,0.05,552.87,435.0,3.0,9.0,0.0,9046.0,0.04,442.59,84.0,0,38349.0,99.0,0,20589.0,90.0,
380.0,1.0,4.0,0.0,0.0,0.05,,276.0,2.0,22.0,0.0,11461.0,0.06,590.69,356.0,,8.0,0.0,8896.0,0.04,572.64,,0,,,0,,,
381.0,2.0,5.0,0.0,10940.0,0.05,122.12,804.0,3.0,20.0,0.0,0.0,0.06,,189.0,1.0,7.0,0.0,8064.0,0.04,420.83,14.0,0,38349.0,81.0,0,20589.0,89.0,
382.0,3.0,6.0,0.0,0.0,0.06,157.05,981.0,3.0,22.0,0.0,0.0,0.06,505.9,801.0,1.0,5.0,0.0,8146.0,0.04,459.56,112.0,0,,,0,,,
383.0,1.0,8.0,0.0,0.0,0.06,,25.0,4.0,19.0,0.0,0.0,0.05,,702.0,3.0,7.0,0.0,8194.0,0.04,339.29,243.0,0,38349.0,93.0,0,20589.0,86.0,
384.0,5.0,11.0,0.0,0.0,0.06,261.86,2462.0,2.0,20.0,0.0,0.0,0.05,528.92,89.0,5.0,9.0,0.0,8713.0,0.04,462.37,994.0,0,,,0,,,
385.0,2.0,11.0,0.0,11271.0,0.06,224.18,299.0,1.0,18.0,0.0,0.0,0.05,584.79,256.0,3.0,8.0,0.0,0.0,0.04,533.42,44.0,0,38349.0,99.0,0,20589.0,88.0,
386.0,1.0,11.0,0.0,0.0,0.06,,14.0,3.0,20.0,0.0,0.0,0.05,,796.0,3.0,6.0,0.0,0.0,0.04,455.11,795.0,0,,,0,,,
387.0,2.0,10.0,0.0,0.0,0.05,325.9,474.0,1.0,19.0,0.0,0.0,0.05,502.34,9.0,1.0,7.0,0.0,8488.0,0.04,407.89,766.0,0,38349.0,99.0,0,20589.0,89.0,
388.0,3.0,13.0,0.0,12005.0,0.06,269.64,1092.0,5.0,22.0,0.0,0.0,0.06,532.96,306.0,1.0,5.0,0.0,0.0,0.04,404.34,13.0,0,,,0,,,
389.0,2.0,11.0,0.0,10698.0,0.05,332.05,92.0,2.0,22.0,0.0,0.0,0.06,,316.0,5.0,10.0,0.0,9223.0,0.05,427.27,1467.0,0,38349.0,99.0,0,20589.0,89.0,
390.0,2.0,12.0,0.0,0.0,0.05,,1085.0,1.0,22.0,0.0,0.0,0.06,603.83,768.0,2.0,9.0,0.0,0.0,0.04,517.18,308.0,0,,,0,,,
391.0,,11.0,0.0,11780.0,0.06,336.87,,2.0,21.0,0.0,0.0,0.06,547.32,105.0,2.0,5.0,0.0,0.0,0.03,314.4,39.0,0,38477.0,94.0,0,20589.0,87.0,
392.0,4.0,14.0,0.0,11457.0,0.06,338.73,430.0,2.0,20.0,0.0,0.0,0.06,,974.0,,6.0,0.0,7508.0,0.04,421.92,,0,,,0,,,
393.0,,13.0,0.0,11757.0,0.06,426.52,,2.0,21.0,0.0,0.0,0.06,556.17,314.0,5.0,9.0,0.0,0.0,0.04,448.56,1221.0,0,,,0,,,
394.0,1.0,13.0,0.0,0.0,0.05,,392.0,2.0,19.0,0.0,11524.0,0.06,539.47,405.0,2.0,7.0,0.0,0.0,0.05,504.46,655.0,0,38477.0,99.0,0,20589.0,68.0,
395.0,1.0,12.0,0.0,0.0,0.06,408.45,349.0,2.0,19.0,0.0,0.0,0.05,,160.0,3.0,6.0,0.0,0.0,0.04,477.78,647.0,0,,,0,,,
396.0,1.0,10.0,0.0,10974.0,0.05,304.61,324.0,1.0,17.0,0.0,0.0,0.05,496.77,15.0,1.0,5.0,0.0,8020.0,0.04,326.53,10.0,0,38477.0,73.0,0,20589.0,51.0,
397.0,2.0,9.0,0.0,0.0,0.05,,593.0,2.0,16.0,0.0,0.0,0.05,496.05,707.0,3.0,6.0,0.0,8198.0,0.04,357.2,228.0,0,,,0,,,
398.0,2.0,9.0,0.0,0.0,0.05,268.83,865.0,3.0,19.0,0.0,0.0,0.05,,92.0,3.0,8.0,0.0,0.0,0.04,363.17,410.0,0,38477.0,98.0,0,20589.0,62.0,
399.0,3.0,11.0,0.0,0.0,0.06,290.67,84.0,3.0,21.0,0.0,0.0,0.06,445.69,546.0,1.0,5.0,0.0,0.0,0.04,437.05,103.0,0,,,0,,,
400.0,,9.0,0.0,9347.0,0.05,313.92,,,19.0,0.0,10878.0,0.05,581.12,,1.0,6.0,0.0,8512.0,0.04,423.94,37.0,0,38477.0,99.0,0,20589.0,89.0,
401.0,2.0,9.0,0.0,0.0,0.05,,523.0,3.0,21.0,0.0,11246.0,0.05,551.33,35.0,2.0,7.0,0.0,9126.0,0.04,421.51,386.0,0,,,0,,,
402.0,2.0,9.0,0.0,0.0,0.04,285.33,148.0,4.0,21.0,0.0,0.0,0.05,,557.0,5.0,10.0,0.0,0.0,0.05,457.64,1304.0,0,38477.0,99.0,0,20589.0,89.0,
403.0,,9.0,0.0,9104.0,0.04,279.45,,1.0,18.0,0.0,0.0,0.05,565.57,293.0,2.0,11.0,0.0,9707.0,0.05,700.95,23.0,0,,,0,,,
404.0,1.0,9.0,0.0,0.0,0.05,303.13,13.0,3.0,21.0,0.0,0.0,0.06,570.31,1005.0,2.0,12.0,0.0,9834.0,0.05,784.63,153.0,0,38477.0,98.0,0,20589.0,90.0,
405.0,1.0,8.0,0.0,0.0,0.04,262.86,10.0,3.0,21.0,0.0,0.0,0.06,,792.0,,12.0,0.0,9770.0,0.05,876.92,,0,,,0,,,
406.0,5.0,13.0,0.0,0.0,0.05,,743.0,2.0,21.0,0.0,0.0,0.06,481.79,754.0,2.0,10.0,0.0,0.0,0.05,668.36,1206.0,0,38477.0,83.0,0,20589.0,77.0,
407.0,2.0,15.0,0.0,10536.0,0.05,282.43,311.0,2.0,20.0,0.0,0.0,0.06,,537.0,1.0,8.0,0.0,8944.0,0.04,716.79,630.0,0,,,0,,,
408.0,3.0,17.0,0.0,11253.0,0.05,462.96,477.0,,16.0,0.0,10612.0,0.05,497.04,,1.0,8.0,0.0,8599.0,0.04,536.87,25.0,0,38477.0,100.0,0,20717.0,90.0,
409.0,2.0,16.0,0.0,0.0,0.06,,1041.0,2.0,18.0,0.0,12014.0,0.06,445.52,754.0,1.0,5.0,0.0,0.0,0.04,409.39,9.0,0,,,0,,,
410.0,1.0,16.0,0.0,10107.0,0.05,396.32,645.0,1.0,14.0,0.0,10949.0,0.05,464.16,525.0,4.0,8.0,0.0,8259.0,0.04,516.69,517.0,0,,,0,,,
411.0,2.0,17.0,0.0,0.0,0.05,,112.0,3.0,14.0,0.0,0.0,0.05,,1323.0,1.0,8.0,0.0,8566.0,0.04,496.75,67.0,0,38477.0,99.0,0,20717.0,90.0,
412.0,2.0,15.0,0.0,0.0,0.04,482.25,396.0,2.0,16.0,0.0,0.0,0.06,395.53,56.0,,5.0,0.0,8057.0,0.04,393.29,,0,,,0,,,
413.0,,14.0,0.0,9131.0,0.04,435.97,,7.0,19.0,0.0,0.0,0.06,,1442.0,4.0,6.0,0.0,8284.0,0.04,431.09,225.0,0,38477.0,94.0,0,20717.0,89.0,
414.0,1.0,12.0,0.0,8911.0,0.04,420.87,14.0,5.0,20.0,0.0,0.0,0.06,411.66,786.0,2.0,5.0,0.0,0.0,0.03,353.56,601.0,0,,,0,,,
415.0,4.0,14.0,0.0,9484.0,0.05,363.96,679.0,3.0,21.0,0.0,0.0,0.06,529.46,1275.0,3.0,8.0,0.0,0.0,0.04,458.29,801.0,0,38477.0,93.0,0,20717.0,80.0,
416.0,3.0,14.0,0.0,0.0,0.05,,199.0,3.0,24.0,0.0,0.0,0.06,,1055.0,4.0,9.0,0.0,0.0,0.04,485.32,2023.0,0,,,0,,,
417.0,3.0,16.0,0.0,0.0,0.05,427.13,53.0,1.0,24.0,0.0,13606.0,0.07,556.12,537.0,2.0,8.0,0.0,7866.0,0.04,478.88,68.0,0,38605.0,90.0,0,20717.0,87.0,
418.0,1.0,17.0,0.0,10464.0,0.05,447.49,23.0,1.0,21.0,0.0,0.0,0.06,696.53,22.0,1.0,6.0,0.0,8242.0,0.04,471.62,5.0,0,,,0,,,
419.0,3.0,17.0,0.0,0.0,0.05,,703.0,2.0,19.0,0.0,0.0,0.06,,433.0,2.0,4.0,0.0,0.0,0.04,387.33,424.0,0,38605.0,99.0,0,20717.0,88.0,
420.0,2.0,17.0,0.0,0.0,0.05,471.62,152.0,1.0,18.0,0.0,0.0,0.06,550.28,333.0,1.0,3.0,0.0,7979.0,0.04,335.9,186.0,0,,,0,,,
421.0,1.0,16.0,0.0,0.0,0.05,519.28,37.0,,15.0,0.0,11366.0,0.06,535.64,,,3.0,0.0,8219.0,0.04,186.99,,0,38605.0,100.0,0,20717.0,87.0,
422.0,1.0,17.0,0.0,10468.0,0.05,475.36,9.0,2.0,12.0,0.0,0.0,0.05,387.43,727.0,2.0,4.0,0.0,0.0,0.04,220.25,122.0,0,,,0,,,
423.0,2.0,18.0,0.0,0.0,0.06,,1261.0,,,,,,,,1.0,5.0,0.0,10147.0,0.05,378.21,15.0,0,38605.0,99.0,0,20717.0,87.0,
424.0,3.0,19.0,0.0,0.0,0.06,428.4,814.0,2.0,12.0,0.0,0.0,0.05,356.86,389.0,2.0,3.0,0.0,9979.0,0.05,172.27,386.0,0,,,0,,,
425.0,2.0,18.0,0.0,0.0,0.06,,554.0,2.0,10.0,0.0,0.0,0.05,354.65,224.0,2.0,3.0,0.0,0.0,0.05,212.92,34.0,0,38733.0,99.0,0,20717.0,86.0,
426.0,2.0,19.0,0.0,0.0,0.06,500.48,265.0,1.0,10.0,0.0,9098.0,0.04,339.19,17.0,4.0,7.0,0.0,0.0,0.05,282.42,1477.0,0,,,0,,,
427.0,,18.0,0.0,11507.0,0.06,534.0,,3.0,11.0,0.0,0.0,0.05,,279.0,4.0,8.0,0.0,0.0,0.05,410.28,442.0,0,38733.0,99.0,0,20717.0,88.0,
428.0,1.0,13.0,0.0,9673.0,0.05,452.56,37.0,3.0,13.0,0.0,0.0,0.05,300.59,539.0,3.0,12.0,0.0,11256.0,0.05,602.78,983.0,0,,,0,,,
